Term,CRN,Subj,Crse,Title,Campus,Enrollment,%Passing,A,B,C,P,D,F,NP,W,Other,ITV,TV,WEB,CLWEB,TVWEB
W11,15329,MTH,60,Introductory Algebra- 1st Term,2,39,76.90%,14,6,9,1,5,2,0,2,0,0,0,0,0,0
W11,17111,MTH,60,Introductory Algebra- 1st Term,4,32,81.30%,8,12,5,1,1,2,0,3,0,0,0,0,0,0
W11,17979,MTH,112,Elementary Functions,3,23,39.10%,3,5,1,0,2,5,1,6,0,0,0,1,0,0
W11,18014,MTH,95,Intermediate Algebra,2,32,84.40%,8,7,11,1,2,0,2,1,0,0,0,0,0,0
W11,15794,MTH,60,Introductory Algebra- 1st Term,3,44,31.80%,1,5,6,2,5,13,2,10,0,0,0,1,0,0
W11,12206,MTH,95,Intermediate Algebra,1,34,64.70%,4,8,9,1,3,3,0,6,0,0,0,0,0,0
W11,13290,MTH,95,Intermediate Algebra,1,30,63.30%,5,8,6,0,3,3,0,4,1,0,0,0,0,0
W11,13617,MTH,95,Intermediate Algebra,4,39,59.00%,10,5,5,3,1,3,3,9,0,0,0,1,0,0
W11,14430,MTH,256,Differential Equations,2,16,81.30%,9,2,2,0,0,1,0,2,0,0,0,0,0,0
W11,11265,MTH,60,Introductory Algebra- 1st Term,4,31,45.20%,5,4,5,0,3,9,1,4,0,0,0,0,0,0
W11,12475,MTH,111C,"Col Alg for Math,Science,Engin",4,23,73.90%,5,9,2,1,0,5,0,1,0,0,0,0,0,0
W11,15842,MTH,60,Introductory Algebra- 1st Term,2,37,64.90%,11,7,5,1,3,8,0,2,0,0,0,0,0,0
W11,15890,MTH,60,Introductory Algebra- 1st Term,3,37,29.70%,4,2,5,0,6,10,1,8,1,0,0,1,0,0
W11,17260,MTH,111C,"Col Alg for Math,Science,Engin",1,11,63.60%,2,2,3,0,4,0,0,0,0,0,0,0,0,0
W11,10853,MTH,243,Statistics I,1,28,71.40%,8,5,6,1,3,5,0,0,0,0,0,0,0,0
W11,13618,MTH,243,Statistics I,4,22,36.40%,1,5,2,0,3,6,0,5,0,0,0,1,0,0
W11,14429,MTH,243,Statistics I,2,26,88.50%,8,8,6,1,0,1,0,2,0,0,0,0,1,0
W11,11192,MTH,70,Review of Intro Algebra,1,31,77.40%,12,8,3,1,3,2,0,2,0,0,0,0,0,0
W11,10634,MTH,252,Calculus II,3,22,81.80%,4,10,4,0,0,1,1,2,0,0,0,0,0,0
W11,17553,MTH,20,Basic Math,4,24,62.50%,4,4,7,0,1,4,0,4,0,0,0,0,0,0
W11,10965,MTH,211,Foundations of Elem Math I,1,35,85.70%,9,15,6,0,1,1,0,2,1,0,0,0,0,0
W11,10440,MTH,251,Calculus I,3,28,67.90%,14,4,1,0,0,5,1,3,0,0,0,0,0,0
W11,10448,MTH,251,Calculus I,1,35,62.90%,9,7,6,0,3,4,0,6,0,0,0,0,0,0
W11,10352,MTH,65,Introductory Algebra-2nd Term,1,22,68.20%,2,5,8,0,0,3,2,0,2,0,1,0,0,0
W11,10361,MTH,65,Introductory Algebra-2nd Term,1,36,80.60%,14,8,7,0,2,2,0,3,0,0,0,0,0,0
W11,12500,MTH,65,Introductory Algebra-2nd Term,3,47,70.20%,18,15,0,0,4,5,0,4,1,0,0,1,0,0
W11,11619,MTH,65,Introductory Algebra-2nd Term,3,24,75.00%,2,7,9,0,1,1,2,1,1,0,0,0,0,0
W11,11771,MTH,65,Introductory Algebra-2nd Term,4,36,83.30%,17,9,4,0,0,3,0,3,0,0,0,0,0,0
W11,14253,MTH,65,Introductory Algebra-2nd Term,1,22,77.30%,1,5,10,1,1,1,2,1,0,0,0,0,0,0
W11,13876,MTH,65,Introductory Algebra-2nd Term,3,29,62.10%,3,9,6,0,3,1,0,7,0,0,0,0,0,0
W11,13966,MTH,65,Introductory Algebra-2nd Term,2,29,69.00%,11,6,2,1,2,3,2,2,0,0,0,0,0,0
W11,11568,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,23,95.70%,10,9,2,1,0,0,1,0,0,0,0,0,0,0
W11,11892,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,27,92.60%,9,9,7,0,1,0,0,1,0,0,0,0,0,0
W11,12509,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,26,61.50%,7,5,4,0,3,4,1,2,0,0,0,0,0,0
W11,13882,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,24,54.20%,2,7,4,0,0,4,2,5,0,0,0,1,0,0
W11,11023,MTH,20,Basic Math,2,23,60.90%,0,5,8,1,3,4,0,2,0,0,0,0,0,0
W11,11319,MTH,20,Basic Math,2,24,41.70%,3,3,4,0,5,8,1,0,0,0,0,0,0,0
W11,11344,MTH,20,Basic Math,1,33,54.50%,6,3,9,0,5,6,0,4,0,0,0,0,0,0
W11,11350,MTH,20,Basic Math,1,14,71.40%,4,5,1,0,0,2,0,2,0,0,0,0,0,0
W11,17166,MTH,65,Introductory Algebra-2nd Term,1,35,68.60%,9,8,7,0,1,5,0,5,0,0,0,1,0,0
W11,17258,MTH,65,Introductory Algebra-2nd Term,1,13,76.90%,5,4,1,0,2,0,0,1,0,0,0,0,0,0
W11,11419,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,28,75.00%,7,11,3,0,1,1,0,5,0,0,0,0,0,0
W11,11426,MTH,20,Basic Math,3,24,62.50%,5,4,6,0,0,4,0,5,0,0,0,0,0,0
W11,11429,MTH,20,Basic Math,3,23,34.80%,4,3,1,0,5,3,2,5,0,0,0,0,0,0
W11,13847,MTH,20,Basic Math,3,17,76.50%,5,7,1,0,1,1,0,2,0,0,0,0,0,0
W11,15163,MTH,20,Basic Math,1,14,78.60%,4,5,2,0,0,2,1,0,0,0,0,0,0,0
W11,10893,MTH,95,Intermediate Algebra,2,19,52.60%,2,3,2,3,2,3,1,3,0,0,0,0,0,0
W11,11133,MTH,95,Intermediate Algebra,3,24,45.80%,2,3,6,0,2,6,1,4,0,0,0,0,0,0
W11,11886,MTH,95,Intermediate Algebra,3,25,48.00%,4,3,5,0,4,4,0,5,0,0,0,0,0,0
W11,12254,MTH,95,Intermediate Algebra,1,30,80.00%,5,17,1,1,0,3,0,3,0,0,0,0,0,0
W11,13011,MTH,95,Intermediate Algebra,3,30,80.00%,12,5,5,2,1,2,0,2,1,0,0,1,0,0
W11,13417,MTH,95,Intermediate Algebra,2,35,62.90%,10,6,5,1,1,2,0,10,0,0,0,0,1,0
W11,13857,MTH,95,Intermediate Algebra,3,11,72.70%,1,2,5,0,1,0,0,2,0,0,0,0,0,0
W11,12511,MTH,244,Statistics II,3,24,79.20%,9,8,2,0,0,1,0,4,0,0,0,0,0,0
W11,11772,MTH,111C,"Col Alg for Math,Science,Engin",4,38,73.70%,10,15,3,0,3,1,1,5,0,0,0,0,0,0
W11,11480,MTH,112,Elementary Functions,1,22,50.00%,5,2,4,0,1,3,2,4,1,0,0,1,0,0
W11,14357,MTH,112,Elementary Functions,1,35,60.00%,7,7,7,0,3,5,1,5,0,0,0,0,0,0
W11,10338,MTH,60,Introductory Algebra- 1st Term,3,32,56.30%,6,3,9,0,5,6,1,2,0,0,0,0,0,0
W11,11194,MTH,60,Introductory Algebra- 1st Term,1,37,59.50%,12,5,5,0,3,4,2,6,0,0,0,0,0,0
W11,11544,MTH,60,Introductory Algebra- 1st Term,4,39,74.40%,9,10,9,1,4,3,1,2,0,0,0,0,0,0
W11,11618,MTH,60,Introductory Algebra- 1st Term,3,33,60.60%,9,5,6,0,2,5,0,5,1,0,0,0,0,0
W11,11912,MTH,60,Introductory Algebra- 1st Term,3,29,55.20%,9,1,6,0,2,7,1,2,1,0,0,0,0,0
W11,13014,MTH,60,Introductory Algebra- 1st Term,2,28,71.40%,4,9,7,0,2,4,1,1,0,0,0,0,0,0
W11,13993,MTH,60,Introductory Algebra- 1st Term,3,34,41.20%,4,5,4,1,5,14,0,1,0,0,0,0,0,0
W11,14279,MTH,60,Introductory Algebra- 1st Term,2,37,78.40%,16,10,3,0,2,3,1,2,0,0,0,0,0,0
W11,17167,MTH,60,Introductory Algebra- 1st Term,1,27,66.70%,8,7,3,0,1,2,1,5,0,0,0,0,0,0
W11,18299,MTH,65,Introductory Algebra-2nd Term,3,19,47.40%,3,2,4,0,2,6,0,2,0,0,0,0,0,0
W11,18300,MTH,95,Intermediate Algebra,3,12,33.30%,0,2,2,0,2,3,2,1,0,0,0,0,0,0
W11,17682,MTH,20,Basic Math,4,12,58.30%,3,3,1,0,0,4,0,1,0,0,0,0,0,0
W11,17213,MTH,112,Elementary Functions,1,29,75.90%,6,9,6,1,2,2,0,3,0,0,0,0,0,0
W11,12231,MTH,92,Intermediate Algebra Part II,2,27,85.20%,11,9,3,0,0,1,0,3,0,0,0,0,0,0
W11,11271,MTH,111C,"Col Alg for Math,Science,Engin",3,28,82.10%,10,8,5,0,0,2,0,2,1,0,0,0,0,0
W11,15825,MTH,111C,"Col Alg for Math,Science,Engin",4,27,81.50%,12,6,4,0,0,1,0,4,0,0,0,0,0,0
W11,15851,MTH,60,Introductory Algebra- 1st Term,3,31,64.50%,10,9,1,0,3,5,0,3,0,0,0,0,0,0
W11,17697,MTH,62,Introductory Algebra-Part II,2,27,96.30%,14,5,4,3,1,0,0,0,0,0,0,0,0,0
W11,10454,MTH,243,Statistics I,1,27,51.90%,10,2,2,0,3,6,1,2,1,0,0,0,0,0
W11,11137,MTH,243,Statistics I,3,30,70.00%,9,7,5,0,2,6,0,1,0,0,0,0,0,0
W11,11691,MTH,243,Statistics I,1,31,61.30%,9,7,3,0,4,2,1,5,0,0,0,0,0,0
W11,11685,MTH,70,Review of Intro Algebra,1,47,53.20%,8,10,7,0,10,2,2,8,0,0,0,0,0,0
W11,10443,MTH,252,Calculus II,1,22,50.00%,2,4,4,1,2,5,0,3,1,0,0,0,0,0
W11,12513,MTH,252,Calculus II,3,16,68.80%,6,3,2,0,1,1,1,2,0,0,0,0,0,0
W11,15227,MTH,252,Calculus II,3,30,76.70%,11,9,3,0,3,2,1,1,0,0,0,0,0,0
W11,17583,MTH,60,Introductory Algebra- 1st Term,4,18,88.90%,10,4,2,0,0,1,0,1,0,0,0,0,0,0
W11,10340,MTH,65,Introductory Algebra-2nd Term,3,22,100.00%,10,7,5,0,0,0,0,0,0,0,0,0,0,0
W11,10363,MTH,65,Introductory Algebra-2nd Term,1,32,62.50%,5,10,5,0,2,4,0,6,0,0,0,0,0,0
W11,15220,MTH,251,Calculus I,3,31,54.80%,3,7,7,0,3,5,0,6,0,0,0,0,0,0
W11,12514,MTH,253,Calculus III,3,19,78.90%,5,8,2,0,0,2,1,1,0,0,0,0,0,0
W11,11974,MTH,65,Introductory Algebra-2nd Term,1,19,73.70%,7,4,2,1,2,1,0,2,0,0,0,0,0,0
W11,11289,MTH,65,Introductory Algebra-2nd Term,2,39,76.90%,13,8,9,0,2,7,0,0,0,0,0,0,0,0
W11,13852,MTH,65,Introductory Algebra-2nd Term,3,27,85.20%,13,2,8,0,0,3,1,0,0,0,0,0,0,0
W11,14722,MTH,65,Introductory Algebra-2nd Term,1,38,65.80%,12,6,6,1,0,10,0,3,0,0,0,1,0,0
W11,13405,MTH,93,Intro TI Graphics Calculator,2,19,84.20%,0,0,0,16,0,0,3,0,0,0,0,0,0,0
W11,11887,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,27,74.10%,8,7,5,0,4,1,0,2,0,0,0,0,0,0
W11,17119,MTH,65,Introductory Algebra-2nd Term,4,38,73.70%,10,14,4,0,4,5,1,0,0,0,0,0,0,0
W11,11469,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,31,83.90%,15,6,5,0,1,1,0,3,0,0,0,0,0,0
W11,11623,MTH,20,Basic Math,2,34,32.40%,4,4,3,0,5,13,1,4,0,0,0,0,0,0
W11,13989,MTH,20,Basic Math,3,18,38.90%,3,1,3,0,3,2,1,3,2,0,0,0,0,0
W11,15147,MTH,20,Basic Math,2,30,56.70%,9,3,4,1,1,10,0,2,0,0,0,0,0,0
W11,15229,MTH,20,Basic Math,3,20,70.00%,7,5,2,0,1,5,0,0,0,0,0,0,0,0
W11,10347,MTH,95,Intermediate Algebra,3,24,79.20%,6,10,3,0,2,1,0,2,0,0,0,0,0,0
W11,10353,MTH,95,Intermediate Algebra,2,27,59.30%,4,4,8,0,1,4,0,6,0,0,0,0,0,0
W11,12504,MTH,95,Intermediate Algebra,3,34,44.10%,0,9,6,0,6,8,2,3,0,0,0,0,0,0
W11,13017,MTH,95,Intermediate Algebra,2,35,57.10%,4,7,8,1,2,4,3,6,0,0,0,0,0,0
W11,14360,MTH,244,Statistics II,1,25,84.00%,9,9,3,0,1,2,0,1,0,0,0,0,0,0
W11,10768,MTH,111C,"Col Alg for Math,Science,Engin",1,34,73.50%,13,8,4,0,2,2,0,5,0,0,0,0,0,0
W11,11292,MTH,111C,"Col Alg for Math,Science,Engin",2,30,66.70%,10,4,6,0,1,2,0,7,0,0,0,0,0,0
W11,11193,MTH,112,Elementary Functions,1,34,70.60%,14,5,5,0,0,3,1,6,0,0,0,0,0,0
W11,10344,MTH,60,Introductory Algebra- 1st Term,3,34,61.80%,5,8,8,0,2,8,0,3,0,0,0,0,0,0
W11,10369,MTH,60,Introductory Algebra- 1st Term,1,32,81.30%,8,9,8,1,1,2,1,2,0,0,0,0,0,0
W11,10909,MTH,60,Introductory Algebra- 1st Term,3,37,64.90%,8,5,11,0,3,3,0,7,0,0,0,0,0,0
W11,11467,MTH,60,Introductory Algebra- 1st Term,2,32,43.80%,7,4,3,0,7,2,4,5,0,0,0,0,0,0
W11,13891,MTH,60,Introductory Algebra- 1st Term,4,39,87.20%,21,9,3,1,3,1,0,1,0,0,0,0,0,0
W11,17256,MTH,60,Introductory Algebra- 1st Term,1,27,63.00%,9,6,2,0,7,2,0,1,0,0,0,0,0,0
W11,18012,MTH,20,Basic Math,2,29,55.20%,3,9,4,0,2,6,1,4,0,0,0,1,0,0
W11,18015,MTH,111C,"Col Alg for Math,Science,Engin",2,21,66.70%,6,7,1,0,4,2,1,0,0,0,0,0,0,0
W11,17760,MTH,95,Intermediate Algebra,2,12,75.00%,5,4,0,0,0,0,0,3,0,0,0,0,0,0
W11,15117,MTH,244,Statistics II,2,14,92.90%,10,1,1,1,0,0,0,1,0,0,0,0,0,0
W11,17221,MTH,244,Statistics II,1,44,75.00%,14,12,7,0,4,2,0,4,1,0,0,1,0,0
W11,12230,MTH,60,Introductory Algebra- 1st Term,2,36,41.70%,3,6,4,2,6,7,1,7,0,0,0,0,0,0
W11,12417,MTH,60,Introductory Algebra- 1st Term,4,42,69.00%,10,9,10,0,2,6,0,5,0,0,0,1,0,0
W11,15852,MTH,60,Introductory Algebra- 1st Term,3,14,85.70%,6,3,3,0,1,0,0,1,0,0,0,0,0,0
W11,10439,MTH,243,Statistics I,3,25,92.00%,8,7,7,1,1,1,0,0,0,0,0,0,0,0
W11,11136,MTH,243,Statistics I,3,30,80.00%,11,8,5,0,2,2,0,2,0,0,0,0,0,0
W11,13040,MTH,243,Statistics I,2,26,76.90%,5,11,4,0,3,0,0,3,0,0,0,0,0,0
W11,13101,MTH,243,Statistics I,3,27,85.20%,3,10,10,0,2,1,0,1,0,0,0,0,0,0
W11,15219,MTH,243,Statistics I,3,22,59.10%,4,7,2,0,0,3,1,5,0,0,0,1,0,0
W11,10365,MTH,70,Review of Intro Algebra,1,32,78.10%,9,9,6,1,3,1,0,3,0,0,0,0,0,0
W11,13369,MTH,105,Explorations in Mathematics,2,12,75.00%,5,4,0,0,0,1,0,2,0,0,0,0,0,0
W11,13860,MTH,105,Explorations in Mathematics,3,32,75.00%,13,8,3,0,1,4,0,3,0,0,0,0,0,0
W11,10449,MTH,252,Calculus II,1,37,59.50%,8,7,6,1,3,8,1,3,0,0,0,0,0,0
W11,11773,MTH,252,Calculus II,4,27,96.30%,18,6,2,0,0,1,0,0,0,0,0,0,0,0
W11,14840,MTH,252,Calculus II,1,30,53.30%,4,6,6,0,4,6,2,2,0,0,0,0,0,0
W11,11900,MTH,211,Foundations of Elem Math I,3,31,93.50%,15,9,5,0,0,0,0,2,0,0,0,0,0,0
W11,10444,MTH,253,Calculus III,1,35,77.10%,9,10,6,2,1,3,0,4,0,0,0,0,0,0
W11,11914,MTH,65,Introductory Algebra-2nd Term,3,27,85.20%,5,14,4,0,1,0,0,3,0,0,0,0,0,0
W11,10542,MTH,251,Calculus I,3,31,54.80%,7,4,6,0,3,5,0,6,0,0,0,0,0,0
W11,10914,MTH,65,Introductory Algebra-2nd Term,4,33,72.70%,13,7,3,1,5,3,0,1,0,0,0,0,0,0
W11,15174,MTH,65,Introductory Algebra-2nd Term,3,28,92.90%,11,6,8,1,1,1,0,0,0,0,0,0,0,0
W11,10991,MTH,93,Intro TI Graphics Calculator,3,20,95.00%,0,0,0,19,0,0,0,1,0,0,0,0,0,0
W11,11888,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,27,70.40%,5,10,4,0,3,2,0,3,0,0,0,0,0,0
W11,12295,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,24,37.50%,4,2,3,0,2,5,0,8,0,0,0,1,0,0
W11,15214,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,20,55.00%,2,3,6,0,2,4,0,3,0,0,0,0,0,0
W11,11348,MTH,20,Basic Math,1,32,62.50%,6,9,4,1,3,5,0,4,0,0,0,0,0,0
W11,17178,MTH,65,Introductory Algebra-2nd Term,1,12,83.30%,7,1,2,0,0,0,0,0,2,0,0,0,0,0
W11,17175,MTH,65,Introductory Algebra-2nd Term,1,29,65.50%,3,8,7,1,0,7,0,3,0,0,0,1,0,0
W11,17177,MTH,65,Introductory Algebra-2nd Term,1,29,72.40%,9,8,3,1,1,4,0,3,0,0,0,0,0,0
W11,11690,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,32,71.90%,4,9,10,0,0,3,0,3,3,0,0,0,0,0
W11,11770,MTH,20,Basic Math,4,22,59.10%,11,2,0,0,1,6,0,2,0,0,0,0,0,0
W11,13834,MTH,20,Basic Math,4,28,50.00%,3,7,4,0,3,7,0,4,0,0,0,0,0,0
W11,15169,MTH,20,Basic Math,3,11,63.60%,4,0,3,0,2,0,2,0,0,0,0,0,0,0
W11,12142,MTH,261,Applied Linear Algebra I,3,25,76.00%,7,8,4,0,5,1,0,0,0,0,0,0,0,0
W11,14308,MTH,61,Introductory Algebra-Part I,2,35,71.40%,9,7,7,2,1,7,0,2,0,0,0,0,0,0
W11,10346,MTH,95,Intermediate Algebra,3,25,48.00%,3,7,2,0,7,5,1,0,0,0,0,0,0,0
W11,10349,MTH,95,Intermediate Algebra,3,19,42.10%,4,2,2,0,4,6,1,0,0,0,0,0,0,0
W11,10769,MTH,95,Intermediate Algebra,1,39,71.80%,5,7,14,2,3,3,1,4,0,0,0,0,0,0
W11,11132,MTH,95,Intermediate Algebra,3,35,74.30%,10,4,12,0,3,1,2,3,0,0,0,0,0,0
W11,11219,MTH,95,Intermediate Algebra,1,25,72.00%,6,4,7,1,3,0,3,1,0,0,0,0,0,0
W11,11332,MTH,95,Intermediate Algebra,1,32,87.50%,14,6,8,0,0,1,0,3,0,0,0,0,0,0
W11,12139,MTH,95,Intermediate Algebra,3,21,95.20%,11,8,0,1,0,0,0,1,0,0,0,0,0,0
W11,10445,MTH,256,Differential Equations,1,21,81.00%,1,11,5,0,1,1,0,2,0,0,0,0,0,0
W11,10819,MTH,256,Differential Equations,3,20,60.00%,5,3,4,0,3,3,0,2,0,0,0,0,0,0
W11,11013,MTH,212,Foundations of Elem Math II,2,28,96.40%,27,0,0,0,0,1,0,0,0,0,0,0,0,0
W11,11138,MTH,244,Statistics II,3,31,71.00%,10,6,5,1,1,3,1,4,0,0,0,0,0,0
W11,11901,MTH,244,Statistics II,3,19,68.40%,1,4,8,0,2,2,0,2,0,0,0,0,0,0
W11,10766,MTH,111C,"Col Alg for Math,Science,Engin",1,30,53.30%,3,3,9,1,1,4,3,6,0,0,0,0,0,0
W11,10818,MTH,111C,"Col Alg for Math,Science,Engin",3,31,83.90%,7,10,9,0,1,3,0,0,1,0,0,0,0,0
W11,11481,MTH,111C,"Col Alg for Math,Science,Engin",1,23,26.10%,1,3,2,0,0,5,3,9,0,0,0,1,0,0
W11,13037,MTH,112,Elementary Functions,2,35,60.00%,8,5,8,0,4,2,3,5,0,0,0,0,0,0
W11,10341,MTH,60,Introductory Algebra- 1st Term,3,32,84.40%,15,8,4,0,2,2,0,1,0,0,0,0,0,0
W11,10342,MTH,60,Introductory Algebra- 1st Term,3,29,69.00%,12,4,3,1,1,7,0,1,0,0,0,0,0,0
W11,11128,MTH,60,Introductory Algebra- 1st Term,3,32,50.00%,5,7,4,0,7,8,0,1,0,0,0,0,0,0
W11,14266,MTH,60,Introductory Algebra- 1st Term,1,25,40.00%,2,4,4,0,3,8,0,4,0,0,0,0,0,0
W11,15330,MTH,60,Introductory Algebra- 1st Term,2,39,64.10%,3,8,12,2,5,6,0,3,0,0,0,0,0,0
W11,17109,MTH,60,Introductory Algebra- 1st Term,4,49,42.90%,10,5,5,1,3,12,0,12,1,0,0,1,0,0
W11,17174,MTH,60,Introductory Algebra- 1st Term,1,37,62.20%,12,6,5,0,2,8,0,4,0,0,0,1,0,0
W11,12926,MTH,20,Basic Math,1,28,67.90%,11,6,2,0,1,5,1,1,1,0,0,0,0,0
W11,15893,MTH,60,Introductory Algebra- 1st Term,1,30,73.30%,6,6,9,1,0,2,2,4,0,0,0,0,0,0
W11,15216,MTH,213,Foundations of Elem Math III,3,32,87.50%,12,4,12,0,2,1,0,1,0,0,0,0,0,0
W11,10359,MTH,62,Introductory Algebra-Part II,1,37,81.10%,12,12,3,3,0,3,1,2,1,0,0,0,0,0
W11,10434,MTH,243,Statistics I,3,29,82.80%,11,10,3,0,2,0,0,3,0,0,0,0,0,0
W11,11620,MTH,243,Statistics I,3,29,48.30%,5,5,4,0,1,8,2,4,0,0,0,0,0,0
W11,12525,MTH,252,Calculus II,2,28,78.60%,13,7,2,0,0,3,0,2,1,0,0,0,0,0
W11,17567,MTH,60,Introductory Algebra- 1st Term,4,12,75.00%,6,0,3,0,0,1,0,2,0,0,0,0,0,0
S11,20117,MTH,65,Introductory Algebra-2nd Term,3,29,55.20%,7,2,7,0,3,7,0,3,0,0,0,0,0,0
S11,27823,MTH,251,Calculus I,1,33,66.70%,6,12,4,0,5,0,1,5,0,0,0,0,0,0
S11,21358,MTH,65,Introductory Algebra-2nd Term,3,28,75.00%,7,8,6,0,3,0,0,4,0,0,0,0,0,0
S11,21655,MTH,65,Introductory Algebra-2nd Term,1,15,53.30%,2,1,5,0,3,1,1,2,0,0,0,0,0,0
S11,21604,MTH,65,Introductory Algebra-2nd Term,4,20,55.00%,7,3,1,0,1,4,2,1,1,0,0,0,0,0
S11,21617,MTH,65,Introductory Algebra-2nd Term,3,18,38.90%,1,1,5,0,5,3,0,2,1,0,0,0,0,0
S11,27443,MTH,65,Introductory Algebra-2nd Term,1,29,65.50%,7,1,10,1,3,4,1,2,0,0,0,0,0,0
S11,21380,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,36,72.20%,12,9,5,0,2,3,1,4,0,0,0,0,0,0
S11,21704,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,16,56.30%,1,4,3,1,2,5,0,0,0,0,0,0,0,0
S11,21313,MTH,20,Basic Math,1,31,58.10%,8,7,2,1,2,10,0,1,0,0,0,0,0,0
S11,21353,MTH,20,Basic Math,3,22,59.10%,2,4,7,0,2,5,0,2,0,0,0,0,0,0
S11,21489,MTH,20,Basic Math,1,37,64.90%,6,10,7,1,5,4,0,4,0,0,0,0,0,0
S11,22406,MTH,20,Basic Math,4,27,66.70%,15,2,1,0,2,4,1,2,0,0,0,0,0,0
S11,23779,MTH,20,Basic Math,3,12,41.70%,0,2,3,0,0,5,0,2,0,0,0,0,0,0
S11,20104,MTH,95,Intermediate Algebra,1,33,78.80%,5,10,11,0,1,1,3,2,0,0,0,0,0,0
S11,20357,MTH,95,Intermediate Algebra,4,29,72.40%,9,8,4,0,0,2,2,4,0,0,0,0,0,0
S11,21844,MTH,95,Intermediate Algebra,3,19,63.20%,3,5,4,0,0,3,0,4,0,0,0,0,0,0
S11,23826,MTH,95,Intermediate Algebra,2,31,58.10%,6,8,2,2,1,4,1,7,0,0,0,0,1,0
S11,25246,MTH,95,Intermediate Algebra,3,19,52.60%,2,5,3,0,2,2,1,4,0,0,0,0,0,0
S11,27439,MTH,95,Intermediate Algebra,1,31,41.90%,0,5,7,1,3,6,1,8,0,0,0,0,0,0
S11,21222,MTH,95,Intermediate Algebra,3,33,75.80%,13,8,4,0,6,0,0,2,0,0,0,0,0,0
S11,22100,MTH,20,Basic Math,3,39,64.10%,3,12,10,0,2,7,0,4,1,0,0,1,0,0
S11,22266,MTH,95,Intermediate Algebra,1,32,65.60%,3,9,9,0,4,4,1,2,0,0,0,0,0,0
S11,20862,MTH,212,Foundations of Elem Math II,1,34,82.40%,13,11,4,0,3,0,2,1,0,0,0,0,0,0
S11,20634,MTH,111C,"Col Alg for Math,Science,Engin",1,24,100.00%,9,11,4,0,0,0,0,0,0,0,0,0,0,0
S11,21231,MTH,111C,"Col Alg for Math,Science,Engin",2,34,85.30%,10,13,6,0,0,2,0,3,0,0,0,0,0,0
S11,20841,MTH,112,Elementary Functions,3,25,48.00%,6,3,3,0,0,2,2,9,0,0,0,0,0,0
S11,20106,MTH,60,Introductory Algebra- 1st Term,1,25,36.00%,3,4,2,0,6,5,1,4,0,0,0,0,0,0
S11,20122,MTH,60,Introductory Algebra- 1st Term,3,36,47.20%,9,3,4,1,4,12,1,2,0,0,0,0,0,0
S11,22222,MTH,60,Introductory Algebra- 1st Term,4,28,60.70%,8,9,0,0,4,3,1,3,0,0,0,0,0,0
S11,23585,MTH,60,Introductory Algebra- 1st Term,2,37,64.90%,10,10,4,0,0,9,0,4,0,0,0,0,0,0
S11,23622,MTH,60,Introductory Algebra- 1st Term,1,19,73.70%,7,5,2,0,0,3,0,2,0,0,0,0,0,0
S11,23804,MTH,60,Introductory Algebra- 1st Term,3,28,46.40%,4,6,3,0,3,9,0,3,0,0,0,0,0,0
S11,27442,MTH,60,Introductory Algebra- 1st Term,1,36,41.70%,8,1,6,0,5,5,2,9,0,0,0,0,0,0
S11,21869,MTH,63,Introductory Algebra-Part III,3,26,73.10%,6,5,7,1,3,1,0,3,0,0,0,0,0,0
S11,27465,MTH,63,Introductory Algebra-Part III,4,25,80.00%,2,9,8,1,1,1,1,2,0,0,0,0,0,0
S11,20842,MTH,243,Statistics I,3,26,73.10%,7,4,8,0,2,3,0,2,0,0,0,0,0,0
S11,21705,MTH,243,Statistics I,1,30,60.00%,9,5,4,0,3,3,0,6,0,0,0,0,0,0
S11,25274,MTH,243,Statistics I,3,28,82.10%,13,6,4,0,2,1,0,2,0,0,0,1,0,0
S11,20687,MTH,70,Review of Intro Algebra,2,29,65.50%,7,7,5,0,2,2,2,4,0,0,0,0,0,0
S11,20037,MTH,243,Statistics I,1,23,87.00%,9,9,2,0,0,0,0,3,0,0,0,0,0,0
S11,26633,MTH,244,Statistics II,3,39,79.50%,19,7,3,2,2,2,1,3,0,0,0,1,0,0
S11,23360,MTH,105,Explorations in Mathematics,1,40,87.50%,20,7,7,1,1,2,0,1,1,0,0,0,0,0
S11,25906,MTH,60,Introductory Algebra- 1st Term,4,34,82.40%,17,8,2,1,1,4,0,1,0,0,0,0,0,0
S11,28194,MTH,112,Elementary Functions,2,15,46.70%,2,1,4,0,1,3,0,4,0,0,0,0,0,0
